transaction_id,time,amount,customer_id,is_abnormal,reason,transaction_count_last_1_days,rolling_history
934,2025-01-09 21:00:00,8074,18934,1,Số giao dịch trong 1 ngày quá nhiều. Số tiền giao dịch lớn.3 giao dịch liên tiếp số tiền lớn hơn 3000.,15,"[[2014, ""2024-12-02 02:00:00""], [7330, ""2024-12-02 03:00:00""], [9735, ""2024-12-02 04:00:00""], [6817, ""2024-12-02 05:00:00""], [7316, ""2024-12-02 09:00:00""], [2646, ""2024-12-02 10:00:00""], [9507, ""2024-12-02 12:00:00""], [583, ""2024-12-02 13:00:00""], [4494, ""2024-12-02 14:00:00""], [7912, ""2024-12-02 16:00:00""], [2715, ""2024-12-02 17:00:00""], [7505, ""2024-12-02 19:00:00""], [8073, ""2024-12-02 21:00:00""], [2462, ""2024-12-02 23:00:00""], [8074, ""2025-01-09 21:00:00""]]"
935,2025-01-09 22:00:00,435,19645,1,3 giao dịch liên tiếp số tiền lớn hơn 3000.,5,"[[5865, ""2024-12-02 01:00:00""], [3792, ""2024-12-02 02:00:00""], [8536, ""2024-12-02 07:00:00""], [9980, ""2024-12-02 19:00:00""], [435, ""2025-01-09 22:00:00""]]"
936,2025-01-09 23:00:00,3481,11665,0,,3,"[[3549, ""2024-12-04 18:00:00""], [3481, ""2025-01-09 23:00:00""]]"
937,2025-01-10 00:00:00,8677,15517,1,Số giao dịch trong 1 ngày quá nhiều. Số tiền giao dịch lớn.3 giao dịch liên tiếp số tiền lớn hơn 3000. Nhiều giao dịch lớn (> 3000) vào ban khuya. Liên tục 8 giao dịch trong thời gian ngắn.,20,"[[7788, ""2024-12-02 01:00:00""], [5745, ""2024-12-02 01:00:00""], [888, ""2024-12-02 02:00:00""], [6717, ""2024-12-02 02:00:00""], [2583, ""2024-12-02 02:00:00""], [417, ""2024-12-02 02:00:00""], [8965, ""2024-12-02 03:00:00""], [1807, ""2024-12-02 08:00:00""], [847, ""2024-12-02 09:00:00""], [6110, ""2024-12-02 14:00:00""], [1033, ""2024-12-02 14:00:00""], [647, ""2024-12-02 15:00:00""], [8031, ""2024-12-02 15:00:00""], [5891, ""2024-12-02 16:00:00""], [4419, ""2024-12-02 17:00:00""], [8031, ""2024-12-02 18:00:00""], [2219, ""2024-12-02 21:00:00""], [6203, ""2024-12-02 21:00:00""], [8243, ""2024-12-02 23:00:00""], [8677, ""2025-01-10 00:00:00""]]"
938,2025-01-10 01:00:00,9242,15168,1,Số giao dịch trong 1 ngày quá nhiều. Số tiền giao dịch lớn.3 giao dịch liên tiếp số tiền lớn hơn 3000. Nhiều giao dịch lớn (> 3000) vào ban khuya. Liên tục 9 giao dịch trong thời gian ngắn.,20,"[[6073, ""2024-12-02 02:00:00""], [6521, ""2024-12-02 04:00:00""], [7742, ""2024-12-02 05:00:00""], [4550, ""2024-12-02 06:00:00""], [1144, ""2024-12-02 06:00:00""], [7468, ""2024-12-02 06:00:00""], [9520, ""2024-12-02 09:00:00""], [3249, ""2024-12-02 10:00:00""], [2042, ""2024-12-02 10:00:00""], [2065, ""2024-12-02 13:00:00""], [8177, ""2024-12-02 14:00:00""], [7671, ""2024-12-02 18:00:00""], [6527, ""2024-12-02 18:00:00""], [5151, ""2024-12-02 19:00:00""], [65, ""2024-12-02 19:00:00""], [2952, ""2024-12-02 20:00:00""], [1295, ""2024-12-02 20:00:00""], [5417, ""2024-12-02 20:00:00""], [9845, ""2024-12-02 20:00:00""], [9242, ""2025-01-10 01:00:00""]]"
939,2025-01-10 02:00:00,9402,11684,1,Số tiền giao dịch lớn. Nhiều giao dịch lớn (> 3000) vào ban khuya.,7,"[[8987, ""2024-12-02 02:00:00""], [5373, ""2024-12-02 04:00:00""], [670, ""2024-12-02 17:00:00""], [6287, ""2024-12-02 19:00:00""], [9909, ""2024-12-05 18:00:00""], [9402, ""2025-01-10 02:00:00""]]"
940,2025-01-10 03:00:00,7476,11953,1,Số tiền giao dịch lớn.3 giao dịch liên tiếp số tiền lớn hơn 3000. Nhiều giao dịch lớn (> 3000) vào ban khuya.,10,"[[3658, ""2024-12-02 01:00:00""], [5405, ""2024-12-02 02:00:00""], [2118, ""2024-12-02 02:00:00""], [5822, ""2024-12-02 04:00:00""], [1866, ""2024-12-02 18:00:00""], [3296, ""2024-12-02 19:00:00""], [1852, ""2024-12-02 19:00:00""], [2692, ""2024-12-02 21:00:00""], [836, ""2024-12-02 22:00:00""], [7476, ""2025-01-10 03:00:00""]]"
941,2025-01-10 04:00:00,9334,17475,1,Số giao dịch trong 1 ngày quá nhiều. Số tiền giao dịch lớn.3 giao dịch liên tiếp số tiền lớn hơn 3000. Nhiều giao dịch lớn (> 3000) vào ban khuya. Liên tục 7 giao dịch trong thời gian ngắn.,20,"[[5780, ""2024-12-02 02:00:00""], [176, ""2024-12-02 03:00:00""], [2891, ""2024-12-02 08:00:00""], [6090, ""2024-12-02 09:00:00""], [2937, ""2024-12-02 12:00:00""], [4589, ""2024-12-02 13:00:00""], [5064, ""2024-12-02 13:00:00""], [5064, ""2024-12-02 13:00:00""], [6024, ""2024-12-02 15:00:00""], [1241, ""2024-12-02 16:00:00""], [6721, ""2024-12-02 16:00:00""], [540, ""2024-12-02 18:00:00""], [3037, ""2024-12-02 18:00:00""], [4808, ""2024-12-02 19:00:00""], [3209, ""2024-12-02 19:00:00""], [2311, ""2024-12-02 21:00:00""], [3346, ""2024-12-02 21:00:00""], [1416, ""2024-12-02 22:00:00""], [9704, ""2024-12-02 23:00:00""], [9334, ""2025-01-10 04:00:00""]]"
942,2025-01-10 05:00:00,3903,18169,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000. Liên tục 7 giao dịch trong thời gian ngắn.,20,"[[6072, ""2024-12-02 01:00:00""], [3376, ""2024-12-02 02:00:00""], [5890, ""2024-12-02 04:00:00""], [8205, ""2024-12-02 04:00:00""], [5082, ""2024-12-02 06:00:00""], [3018, ""2024-12-02 06:00:00""], [5730, ""2024-12-02 06:00:00""], [6274, ""2024-12-02 07:00:00""], [4374, ""2024-12-02 07:00:00""], [7512, ""2024-12-02 07:00:00""], [7455, ""2024-12-02 08:00:00""], [9516, ""2024-12-02 10:00:00""], [2779, ""2024-12-02 13:00:00""], [6465, ""2024-12-02 15:00:00""], [7320, ""2024-12-02 18:00:00""], [7623, ""2024-12-02 18:00:00""], [2952, ""2024-12-02 19:00:00""], [8971, ""2024-12-02 20:00:00""], [8099, ""2024-12-02 21:00:00""], [3903, ""2025-01-10 05:00:00""]]"
943,2025-01-10 06:00:00,7968,17522,1,Số tiền giao dịch lớn.,10,"[[1189, ""2024-12-02 02:00:00""], [2859, ""2024-12-02 10:00:00""], [2185, ""2024-12-02 14:00:00""], [2065, ""2024-12-02 14:00:00""], [1085, ""2024-12-02 19:00:00""], [9937, ""2024-12-02 19:00:00""], [2889, ""2024-12-02 20:00:00""], [9165, ""2024-12-02 21:00:00""], [8425, ""2024-12-02 22:00:00""], [7968, ""2025-01-10 06:00:00""]]"
944,2025-01-10 07:00:00,8369,12195,1,Số giao dịch trong 1 ngày quá nhiều. Số tiền giao dịch lớn.3 giao dịch liên tiếp số tiền lớn hơn 3000.,20,"[[5813, ""2024-12-02 01:00:00""], [2780, ""2024-12-02 02:00:00""], [5894, ""2024-12-02 03:00:00""], [2794, ""2024-12-02 05:00:00""], [3225, ""2024-12-02 05:00:00""], [6561, ""2024-12-02 06:00:00""], [5263, ""2024-12-02 09:00:00""], [2967, ""2024-12-02 10:00:00""], [7107, ""2024-12-02 11:00:00""], [3323, ""2024-12-02 11:00:00""], [1426, ""2024-12-02 13:00:00""], [5646, ""2024-12-02 13:00:00""], [7214, ""2024-12-02 15:00:00""], [8447, ""2024-12-02 16:00:00""], [944, ""2024-12-02 16:00:00""], [2125, ""2024-12-02 17:00:00""], [3845, ""2024-12-02 18:00:00""], [6068, ""2024-12-02 21:00:00""], [2601, ""2024-12-02 22:00:00""], [8369, ""2025-01-10 07:00:00""]]"
945,2025-01-10 08:00:00,5845,12173,1,3 giao dịch liên tiếp số tiền lớn hơn 3000.,5,"[[7278, ""2024-12-02 02:00:00""], [6960, ""2024-12-02 04:00:00""], [1990, ""2024-12-02 11:00:00""], [7494, ""2024-12-02 15:00:00""], [5845, ""2025-01-10 08:00:00""]]"
946,2025-01-10 09:00:00,250,18485,0,,5,"[[7174, ""2024-12-02 04:00:00""], [2951, ""2024-12-02 06:00:00""], [5859, ""2024-12-02 16:00:00""], [5088, ""2024-12-02 21:00:00""], [250, ""2025-01-10 09:00:00""]]"
947,2025-01-10 10:00:00,526,15320,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000.,12,"[[5553, ""2024-12-02 01:00:00""], [3116, ""2024-12-02 06:00:00""], [2845, ""2024-12-02 06:00:00""], [2227, ""2024-12-02 09:00:00""], [404, ""2024-12-02 10:00:00""], [4896, ""2024-12-02 13:00:00""], [6668, ""2024-12-02 17:00:00""], [5851, ""2024-12-02 19:00:00""], [9913, ""2024-12-02 23:00:00""], [3662, ""2024-12-05 23:00:00""], [526, ""2025-01-10 10:00:00""]]"
948,2025-01-10 11:00:00,2947,19007,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000.,20,"[[8907, ""2024-12-02 03:00:00""], [5943, ""2024-12-02 03:00:00""], [5445, ""2024-12-02 04:00:00""], [3900, ""2024-12-02 06:00:00""], [5764, ""2024-12-02 08:00:00""], [4363, ""2024-12-02 09:00:00""], [805, ""2024-12-02 12:00:00""], [8850, ""2024-12-02 13:00:00""], [8421, ""2024-12-02 14:00:00""], [8362, ""2024-12-02 15:00:00""], [1672, ""2024-12-02 16:00:00""], [8475, ""2024-12-02 16:00:00""], [5355, ""2024-12-02 17:00:00""], [3934, ""2024-12-02 17:00:00""], [2873, ""2024-12-02 17:00:00""], [5100, ""2024-12-02 19:00:00""], [243, ""2024-12-02 20:00:00""], [6511, ""2024-12-02 22:00:00""], [9976, ""2024-12-02 23:00:00""], [2947, ""2025-01-10 11:00:00""]]"
949,2025-01-10 12:00:00,9245,11530,1,Số giao dịch trong 1 ngày quá nhiều. Số tiền giao dịch lớn.3 giao dịch liên tiếp số tiền lớn hơn 3000.,12,"[[7409, ""2024-12-02 02:00:00""], [9572, ""2024-12-02 03:00:00""], [9979, ""2024-12-02 06:00:00""], [1646, ""2024-12-02 12:00:00""], [9600, ""2024-12-02 13:00:00""], [8230, ""2024-12-02 14:00:00""], [7224, ""2024-12-02 15:00:00""], [7496, ""2024-12-02 16:00:00""], [5496, ""2024-12-02 20:00:00""], [7236, ""2024-12-28 11:00:00""], [9245, ""2025-01-10 12:00:00""]]"
950,2025-01-10 13:00:00,6591,17863,0,,1,"[[6591, ""2025-01-10 13:00:00""]]"
951,2025-01-10 14:00:00,1051,14702,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000. Liên tục 8 giao dịch trong thời gian ngắn.,20,"[[7604, ""2024-12-02 02:00:00""], [3253, ""2024-12-02 03:00:00""], [9187, ""2024-12-02 07:00:00""], [4557, ""2024-12-02 08:00:00""], [486, ""2024-12-02 10:00:00""], [3196, ""2024-12-02 13:00:00""], [7430, ""2024-12-02 13:00:00""], [3906, ""2024-12-02 13:00:00""], [620, ""2024-12-02 15:00:00""], [6260, ""2024-12-02 17:00:00""], [3236, ""2024-12-02 18:00:00""], [2481, ""2024-12-02 18:00:00""], [9044, ""2024-12-02 19:00:00""], [8422, ""2024-12-02 19:00:00""], [3266, ""2024-12-02 21:00:00""], [9979, ""2024-12-02 23:00:00""], [1583, ""2024-12-02 23:00:00""], [4608, ""2024-12-02 23:00:00""], [1383, ""2024-12-02 23:00:00""], [1051, ""2025-01-10 14:00:00""]]"
952,2025-01-10 15:00:00,9897,11384,1,Số giao dịch trong 1 ngày quá nhiều. Số tiền giao dịch lớn.3 giao dịch liên tiếp số tiền lớn hơn 3000. Liên tục 7 giao dịch trong thời gian ngắn.,20,"[[4616, ""2024-12-02 01:00:00""], [5173, ""2024-12-02 03:00:00""], [1669, ""2024-12-02 04:00:00""], [4313, ""2024-12-02 05:00:00""], [1994, ""2024-12-02 06:00:00""], [4783, ""2024-12-02 07:00:00""], [3842, ""2024-12-02 07:00:00""], [642, ""2024-12-02 07:00:00""], [2226, ""2024-12-02 11:00:00""], [5716, ""2024-12-02 12:00:00""], [4139, ""2024-12-02 12:00:00""], [1965, ""2024-12-02 13:00:00""], [516, ""2024-12-02 16:00:00""], [2738, ""2024-12-02 17:00:00""], [4040, ""2024-12-02 18:00:00""], [9193, ""2024-12-02 18:00:00""], [5873, ""2024-12-02 18:00:00""], [5177, ""2024-12-02 20:00:00""], [7601, ""2024-12-02 20:00:00""], [9897, ""2025-01-10 15:00:00""]]"
953,2025-01-10 16:00:00,1129,10264,1,Số giao dịch trong 1 ngày quá nhiều.,17,"[[4931, ""2024-12-02 03:00:00""], [8210, ""2024-12-02 04:00:00""], [312, ""2024-12-02 04:00:00""], [6118, ""2024-12-02 05:00:00""], [2372, ""2024-12-02 06:00:00""], [6318, ""2024-12-02 09:00:00""], [7332, ""2024-12-02 10:00:00""], [331, ""2024-12-02 13:00:00""], [5115, ""2024-12-02 14:00:00""], [3333, ""2024-12-02 14:00:00""], [870, ""2024-12-02 15:00:00""], [4275, ""2024-12-02 16:00:00""], [8204, ""2024-12-02 17:00:00""], [759, ""2024-12-02 18:00:00""], [1872, ""2024-12-24 20:00:00""], [1129, ""2025-01-10 16:00:00""]]"
954,2025-01-10 17:00:00,3860,15772,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000. Liên tục 10 giao dịch trong thời gian ngắn.,20,"[[5816, ""2024-12-02 03:00:00""], [6986, ""2024-12-02 03:00:00""], [9807, ""2024-12-02 04:00:00""], [3012, ""2024-12-02 05:00:00""], [4272, ""2024-12-02 06:00:00""], [7823, ""2024-12-02 06:00:00""], [629, ""2024-12-02 06:00:00""], [2260, ""2024-12-02 06:00:00""], [6912, ""2024-12-02 07:00:00""], [4879, ""2024-12-02 07:00:00""], [9713, ""2024-12-02 07:00:00""], [7668, ""2024-12-02 07:00:00""], [9443, ""2024-12-02 11:00:00""], [4519, ""2024-12-02 11:00:00""], [2619, ""2024-12-02 14:00:00""], [4757, ""2024-12-02 16:00:00""], [642, ""2024-12-02 19:00:00""], [8561, ""2024-12-02 21:00:00""], [8274, ""2024-12-02 21:00:00""], [3860, ""2025-01-10 17:00:00""]]"
955,2025-01-10 18:00:00,2076,12533,0,,1,"[[2076, ""2025-01-10 18:00:00""]]"
956,2025-01-10 19:00:00,2568,15279,0,,5,"[[8895, ""2024-12-02 09:00:00""], [1275, ""2024-12-02 12:00:00""], [7668, ""2024-12-02 16:00:00""], [8027, ""2024-12-02 23:00:00""], [2568, ""2025-01-10 19:00:00""]]"
957,2025-01-10 20:00:00,4456,11043,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000.,20,"[[181, ""2024-12-02 02:00:00""], [6109, ""2024-12-02 03:00:00""], [9862, ""2024-12-02 04:00:00""], [2531, ""2024-12-02 05:00:00""], [1849, ""2024-12-02 07:00:00""], [6911, ""2024-12-02 08:00:00""], [7065, ""2024-12-02 08:00:00""], [8587, ""2024-12-02 09:00:00""], [6010, ""2024-12-02 11:00:00""], [4200, ""2024-12-02 12:00:00""], [9940, ""2024-12-02 13:00:00""], [2072, ""2024-12-02 14:00:00""], [7917, ""2024-12-02 15:00:00""], [9999, ""2024-12-02 15:00:00""], [6860, ""2024-12-02 15:00:00""], [5642, ""2024-12-02 19:00:00""], [1508, ""2024-12-02 19:00:00""], [4541, ""2024-12-02 21:00:00""], [4263, ""2024-12-02 23:00:00""], [4456, ""2025-01-10 20:00:00""]]"
958,2025-01-10 21:00:00,7402,16482,1,Số tiền giao dịch lớn.3 giao dịch liên tiếp số tiền lớn hơn 3000.,10,"[[8136, ""2024-12-02 04:00:00""], [3436, ""2024-12-02 06:00:00""], [7308, ""2024-12-02 06:00:00""], [7964, ""2024-12-02 10:00:00""], [7391, ""2024-12-02 10:00:00""], [2895, ""2024-12-02 14:00:00""], [8486, ""2024-12-02 15:00:00""], [3388, ""2024-12-02 18:00:00""], [369, ""2024-12-02 21:00:00""], [7402, ""2025-01-10 21:00:00""]]"
959,2025-01-10 22:00:00,8097,17834,1,Số tiền giao dịch lớn.3 giao dịch liên tiếp số tiền lớn hơn 3000.,10,"[[8490, ""2024-12-02 03:00:00""], [5577, ""2024-12-02 07:00:00""], [3675, ""2024-12-02 09:00:00""], [9265, ""2024-12-02 13:00:00""], [8956, ""2024-12-02 15:00:00""], [770, ""2024-12-02 15:00:00""], [4584, ""2024-12-02 16:00:00""], [7515, ""2024-12-02 18:00:00""], [971, ""2024-12-02 21:00:00""], [8097, ""2025-01-10 22:00:00""]]"
960,2025-01-10 23:00:00,8236,18310,1,Số giao dịch trong 1 ngày quá nhiều. Số tiền giao dịch lớn.3 giao dịch liên tiếp số tiền lớn hơn 3000. Nhiều giao dịch lớn (> 3000) vào ban khuya.,15,"[[8726, ""2024-12-02 02:00:00""], [6732, ""2024-12-02 03:00:00""], [280, ""2024-12-02 07:00:00""], [3553, ""2024-12-02 07:00:00""], [8495, ""2024-12-02 08:00:00""], [9964, ""2024-12-02 11:00:00""], [7098, ""2024-12-02 13:00:00""], [650, ""2024-12-02 17:00:00""], [4819, ""2024-12-02 17:00:00""], [7411, ""2024-12-02 18:00:00""], [9927, ""2024-12-02 20:00:00""], [6123, ""2024-12-02 21:00:00""], [7379, ""2024-12-02 21:00:00""], [4139, ""2024-12-02 22:00:00""], [8236, ""2025-01-10 23:00:00""]]"
961,2025-01-11 00:00:00,5476,12890,1,3 giao dịch liên tiếp số tiền lớn hơn 3000. Nhiều giao dịch lớn (> 3000) vào ban khuya.,10,"[[6778, ""2024-12-02 01:00:00""], [7188, ""2024-12-02 02:00:00""], [3854, ""2024-12-02 03:00:00""], [4220, ""2024-12-02 05:00:00""], [9241, ""2024-12-02 15:00:00""], [4387, ""2024-12-02 15:00:00""], [7757, ""2024-12-02 20:00:00""], [6132, ""2024-12-02 22:00:00""], [631, ""2024-12-02 23:00:00""], [5476, ""2025-01-11 00:00:00""]]"
962,2025-01-11 01:00:00,6546,19998,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000. Nhiều giao dịch lớn (> 3000) vào ban khuya. Liên tục 8 giao dịch trong thời gian ngắn.,20,"[[5687, ""2024-12-02 01:00:00""], [4547, ""2024-12-02 04:00:00""], [6487, ""2024-12-02 04:00:00""], [362, ""2024-12-02 05:00:00""], [7060, ""2024-12-02 06:00:00""], [9502, ""2024-12-02 07:00:00""], [8478, ""2024-12-02 10:00:00""], [3550, ""2024-12-02 10:00:00""], [8426, ""2024-12-02 10:00:00""], [4987, ""2024-12-02 11:00:00""], [3040, ""2024-12-02 11:00:00""], [9914, ""2024-12-02 13:00:00""], [3015, ""2024-12-02 15:00:00""], [9826, ""2024-12-02 15:00:00""], [4227, ""2024-12-02 15:00:00""], [5055, ""2024-12-02 15:00:00""], [8700, ""2024-12-02 18:00:00""], [3549, ""2024-12-02 19:00:00""], [6971, ""2024-12-02 22:00:00""], [6546, ""2025-01-11 01:00:00""]]"
963,2025-01-11 02:00:00,2579,16151,1,3 giao dịch liên tiếp số tiền lớn hơn 3000.,5,"[[7328, ""2024-12-02 01:00:00""], [9187, ""2024-12-02 07:00:00""], [5955, ""2024-12-02 09:00:00""], [6770, ""2024-12-02 18:00:00""], [2579, ""2025-01-11 02:00:00""]]"
964,2025-01-11 03:00:00,8388,14424,1,Số tiền giao dịch lớn.,1,"[[8388, ""2025-01-11 03:00:00""]]"
965,2025-01-11 04:00:00,1929,15862,0,,10,"[[4451, ""2024-12-02 01:00:00""], [779, ""2024-12-02 05:00:00""], [1087, ""2024-12-02 11:00:00""], [3868, ""2024-12-02 16:00:00""], [186, ""2024-12-02 16:00:00""], [1548, ""2024-12-02 18:00:00""], [5045, ""2024-12-02 20:00:00""], [9722, ""2024-12-02 22:00:00""], [8450, ""2024-12-02 22:00:00""], [1929, ""2025-01-11 04:00:00""]]"
966,2025-01-11 05:00:00,6913,10164,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000. Liên tục 8 giao dịch trong thời gian ngắn.,20,"[[1135, ""2024-12-02 03:00:00""], [9098, ""2024-12-02 03:00:00""], [2183, ""2024-12-02 03:00:00""], [7880, ""2024-12-02 04:00:00""], [8525, ""2024-12-02 09:00:00""], [9198, ""2024-12-02 10:00:00""], [7778, ""2024-12-02 10:00:00""], [3981, ""2024-12-02 10:00:00""], [4712, ""2024-12-02 11:00:00""], [9177, ""2024-12-02 15:00:00""], [4521, ""2024-12-02 15:00:00""], [2579, ""2024-12-02 16:00:00""], [5377, ""2024-12-02 17:00:00""], [7176, ""2024-12-02 19:00:00""], [837, ""2024-12-02 21:00:00""], [6955, ""2024-12-02 21:00:00""], [7256, ""2024-12-02 21:00:00""], [2471, ""2024-12-02 22:00:00""], [9343, ""2024-12-02 23:00:00""], [6913, ""2025-01-11 05:00:00""]]"
967,2025-01-11 06:00:00,389,15362,1,3 giao dịch liên tiếp số tiền lớn hơn 3000.,5,"[[5217, ""2024-12-02 03:00:00""], [3364, ""2024-12-02 14:00:00""], [5921, ""2024-12-02 20:00:00""], [4019, ""2024-12-02 21:00:00""], [389, ""2025-01-11 06:00:00""]]"
968,2025-01-11 07:00:00,973,11171,1,3 giao dịch liên tiếp số tiền lớn hơn 3000.,5,"[[4273, ""2024-12-02 06:00:00""], [9014, ""2024-12-02 13:00:00""], [7010, ""2024-12-02 18:00:00""], [5022, ""2024-12-02 18:00:00""], [973, ""2025-01-11 07:00:00""]]"
969,2025-01-11 08:00:00,8621,15118,1,Số giao dịch trong 1 ngày quá nhiều. Số tiền giao dịch lớn.3 giao dịch liên tiếp số tiền lớn hơn 3000. Liên tục 6 giao dịch trong thời gian ngắn.,20,"[[137, ""2024-12-02 01:00:00""], [5175, ""2024-12-02 03:00:00""], [8610, ""2024-12-02 03:00:00""], [4061, ""2024-12-02 06:00:00""], [2934, ""2024-12-02 07:00:00""], [425, ""2024-12-02 08:00:00""], [1362, ""2024-12-02 09:00:00""], [818, ""2024-12-02 09:00:00""], [73, ""2024-12-02 09:00:00""], [2230, ""2024-12-02 10:00:00""], [7647, ""2024-12-02 10:00:00""], [6350, ""2024-12-02 13:00:00""], [8060, ""2024-12-02 14:00:00""], [1380, ""2024-12-02 15:00:00""], [3705, ""2024-12-02 18:00:00""], [3563, ""2024-12-02 18:00:00""], [9545, ""2024-12-02 19:00:00""], [560, ""2024-12-02 22:00:00""], [4483, ""2024-12-02 23:00:00""], [8621, ""2025-01-11 08:00:00""]]"
970,2025-01-11 09:00:00,1173,18560,0,,1,"[[1173, ""2025-01-11 09:00:00""]]"
971,2025-01-11 10:00:00,5647,17049,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000.,20,"[[4702, ""2024-12-02 02:00:00""], [6287, ""2024-12-02 03:00:00""], [4297, ""2024-12-02 05:00:00""], [9991, ""2024-12-02 05:00:00""], [8875, ""2024-12-02 08:00:00""], [8917, ""2024-12-02 09:00:00""], [7105, ""2024-12-02 11:00:00""], [4484, ""2024-12-02 13:00:00""], [5184, ""2024-12-02 14:00:00""], [1549, ""2024-12-02 15:00:00""], [1265, ""2024-12-02 17:00:00""], [6134, ""2024-12-02 17:00:00""], [7317, ""2024-12-02 18:00:00""], [2444, ""2024-12-02 20:00:00""], [6087, ""2024-12-02 21:00:00""], [4263, ""2024-12-02 21:00:00""], [4191, ""2024-12-02 21:00:00""], [7968, ""2024-12-02 22:00:00""], [3743, ""2024-12-02 23:00:00""], [5647, ""2025-01-11 10:00:00""]]"
972,2025-01-11 11:00:00,6085,10530,1,3 giao dịch liên tiếp số tiền lớn hơn 3000.,10,"[[6876, ""2024-12-02 04:00:00""], [8814, ""2024-12-02 04:00:00""], [8063, ""2024-12-02 05:00:00""], [4523, ""2024-12-02 09:00:00""], [3266, ""2024-12-02 11:00:00""], [1387, ""2024-12-02 11:00:00""], [3024, ""2024-12-02 11:00:00""], [5805, ""2024-12-02 12:00:00""], [9826, ""2024-12-02 12:00:00""], [6085, ""2025-01-11 11:00:00""]]"
973,2025-01-11 12:00:00,460,14757,1,3 giao dịch liên tiếp số tiền lớn hơn 3000.,10,"[[2871, ""2024-12-02 04:00:00""], [7311, ""2024-12-02 05:00:00""], [8725, ""2024-12-02 05:00:00""], [589, ""2024-12-02 07:00:00""], [3863, ""2024-12-02 09:00:00""], [7149, ""2024-12-02 13:00:00""], [2735, ""2024-12-02 19:00:00""], [6350, ""2024-12-02 20:00:00""], [8484, ""2024-12-02 23:00:00""], [460, ""2025-01-11 12:00:00""]]"
974,2025-01-11 13:00:00,232,10175,0,,5,"[[2464, ""2024-12-02 03:00:00""], [7326, ""2024-12-02 19:00:00""], [401, ""2024-12-02 20:00:00""], [5250, ""2024-12-02 22:00:00""], [232, ""2025-01-11 13:00:00""]]"
975,2025-01-11 14:00:00,1495,14375,1,Số giao dịch trong 1 ngày quá nhiều.3 giao dịch liên tiếp số tiền lớn hơn 3000.,15,"[[8019, ""2024-12-02 02:00:00""], [436, ""2024-12-02 02:00:00""], [1580, ""2024-12-02 04:00:00""], [5639, ""2024-12-02 06:00:00""], [5658, ""2024-12-02 06:00:00""], [7348, ""2024-12-02 11:00:00""], [2853, ""2024-12-02 16:00:00""], [760, ""2024-12-02 18:00:00""], [182, ""2024-12-02 18:00:00""], [2352, ""2024-12-02 19:00:00""], [4994, ""2024-12-02 20:00:00""], [7108, ""2024-12-02 21:00:00""], [6650, ""2024-12-02 22:00:00""], [1047, ""2024-12-02 22:00:00""], [1495, ""2025-01-11 14:00:00""]]"
976,2025-01-11 15:00:00,383,19881,1,3 giao dịch liên tiếp số tiền lớn hơn 3000.,10,"[[2850, ""2024-12-02 01:00:00""], [3323, ""2024-12-02 02:00:00""], [2882, ""2024-12-02 04:00:00""], [1154, ""2024-12-02 09:00:00""], [3772, ""2024-12-02 10:00:00""], [8762, ""2024-12-02 17:00:00""], [5360, ""2024-12-02 19:00:00""], [5729, ""2024-12-02 20:00:00""], [202, ""2024-12-02 21:00:00""], [383, ""2025-01-11 15:00:00""]]"
